playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesLongSnap,gradesPuntReturn,gradesKickReturn,gradesFgepKicker,gradesPunter
97545,Jackson Barrow,LB,0,0,,2025,316,,60,62.6,D05,0,0,1,0,1,0,0,0,1,0,TOLEDO,TOLEDO,2,60,,,,,,
97546,Dorian Jones,LB,1,0,,2026,335,,67.7,64.6,D11,0,0,1,0,5,3,0,0,1,0,VIRGINIA,VIRGINIA,9,60,,,,,,
97563,Marcus Fuqua,S,0,0,,2025,126,,61.1,63.3,D10,0,0,1,0,8,0,0,0,2,0,BUFFALO,BUFFALO,10,60,,,,,,
97572,Javon Denis,DI,0,0,,2025,218,,60,61.7,D08,0,0,1,0,1,0,0,0,0,0,MEMPHIS,MEMPHIS,1,60,,,,,,
97578,Everett Hayes,K,0,0,,2025,265,60.1,60,64.2,S35,0,0,1,0,0,1,0,0,0,0,OREGON ST,OREGON ST,1,,,,,,,
97582,Logan Lupo,P,0,0,,2026,165,,60.1,67.7,S16,0,0,1,0,0,0,0,6,0,0,FAU,FAU,6,,,,,,,63.5
97585,Ethan Hudak,LS,0,0,,2025,319,,65.4,63.2,S57,0,0,1,5,0,0,0,4,0,0,TULANE,TULANE,9,,61.6,80,,,,
97589,Ivan Mora,P,0,0,,2025,339,,60.9,66.2,S36,0,0,1,5,0,0,0,5,0,0,WAKE,WAKE,10,,60,,,,,70.6
97609,Damari Roberson,S,0,0,,2025,347,,60.8,62.2,D04,0,0,1,0,5,0,0,0,2,0,W MICHIGAN,W MICHIGAN,7,59.9,,,,,,
97686,Mehki Miller,S,0,0,,2025,138,,61.3,67.3,D20,0,0,1,0,0,0,0,0,3,0,CINCINNATI,CINCINNATI,3,,,,,,,
97701,Nalu Emerson,LB,0,0,,2025,180,,61.1,63.2,D11,0,0,1,0,8,0,0,0,2,0,HAWAII,HAWAII,10,60,,,,,,
97703,M.J. Griffin,S,0,0,,2025,210,,60.1,61.9,D26,0,0,1,0,4,0,0,0,0,0,LOUISVILLE,LOUISVILLE,4,60,,,,,,
97704,Matt Salopek,LB,0,0,,2025,221,,60.8,64.9,D15,0,0,1,0,2,0,0,2,3,0,MIAMI OH,MIAMI OH,7,59.9,,,,,,
97715,Dylan Downing,LB,0,0,,2025,198,,61.6,65.9,D32,0,0,1,0,0,0,4,0,2,0,KANSAS,KANSAS,6,,,,,,,
97779,Lance LeGendre,WR,0,0,,2025,207,,60,62.1,09,0,0,1,0,0,1,0,0,0,0,LA LAFAYET,LA LAFAYET,1,,,,,,,
97798,Jonah Panoke,WR,0,0,,2025,180,,60.4,65.6,01,0,0,1,0,0,0,10,0,0,0,HAWAII,HAWAII,10,,,,,,,
97822,Jack Martin,K,0,0,,2025,182,65.8,60,65.7,S41,0,0,1,1,0,2,0,0,0,0,HOUSTON,HOUSTON,3,,,,,,60,
97863,Todd Justice,TE,0,0,,2025,288,,60.4,65.3,86,0,0,1,4,0,0,5,4,0,0,S ALABAMA,S ALABAMA,13,,60,,,,,
97881,Jamal Morris,LB,0,0,,2025,182,,60.4,64.8,D25,0,0,1,0,4,0,0,0,0,0,HOUSTON,HOUSTON,4,60.1,,,,,,
97883,Gavin Potter,LB,0,0,,2025,320,,60.1,61.9,D19,0,0,1,0,3,0,0,0,0,0,TULSA,TULSA,3,60,,,,,,
97889,Jack Kiser,LB,0,0,2025,2025,258,,62.3,68.3,D24,0,0,1,0,1,0,0,5,7,0,NOTRE DAME,NOTRE DAME,13,60,,,,,,
97890,David Spaulding,CB,0,0,,2025,289,,60.6,66,D29,0,0,1,0,5,0,0,0,0,0,S CAROLINA,S CAROLINA,5,60,,,,,,
97891,J'Coryan Anderson,LB,0,0,,2025,214,,70.8,67.2,D25,0,0,1,0,0,5,4,4,0,0,MARSHALL,MARSHALL,13,,,,,,,
97910,Darius McClendon,S,0,0,,2025,122,,74.6,66.8,D00,0,0,1,0,1,2,0,0,4,2,BOWL GREEN,BOWL GREEN,7,60,,,,,,
97922,Terrell McDonald,TE,0,0,,2025,321,,60.5,67.4,10,0,0,1,2,0,0,9,0,0,0,UAB,UAB,11,,60,,,,,
97930,Justin Cody,DI,0,0,,2025,339,,59.7,65.7,D11,0,0,1,0,5,0,0,0,2,0,WAKE,WAKE,7,58.9,,,,,,
97959,Christian Clayton,DI,0,0,,2025,331,,59.4,63.3,D95,0,0,1,0,2,0,0,0,0,0,UTSA,UTSA,2,59.2,,,,,,
97960,Richard Kinley,ED,0,0,,2025,210,,61.9,65.9,D91,0,0,1,0,1,4,0,0,1,0,LOUISVILLE,LOUISVILLE,6,60,,,,,,
97962,Kevin Pointer,DI,0,0,,2025,339,,60.4,65.7,D91,0,0,1,0,3,1,0,0,2,0,WAKE,WAKE,6,59.1,,,,,,
97967,Eric Hicks Jr.,DI,0,0,,2025,319,,60.3,63.1,D94,0,0,1,0,0,0,0,4,0,0,TULANE,TULANE,4,,,,,,,
97972,Bubba Thomas,DI,0,0,2025,2025,288,,59.7,64.6,D99,0,0,1,0,3,0,0,0,1,0,S ALABAMA,S ALABAMA,4,59.1,,,,,,
97974,Demond Taylor Jr.,DI,0,0,,2025,254,,59.5,62.9,D10,0,0,1,0,2,0,0,0,0,0,N ILLINOIS,N ILLINOIS,2,59.3,,,,,,
97983,Luke Hosford,LS,0,0,,2025,198,,64.5,63,S60,0,0,1,3,0,0,0,3,0,0,KANSAS,KANSAS,6,,60,79.1,,,,
98019,Dalvin Smith,WR,0,0,,2025,346,,53.2,67.5,17,0,0,1,0,0,0,0,5,0,0,W KENTUCKY,W KENTUCKY,5,,,,,,,
98029,Cameron Hite,TE,0,0,,2025,339,,60.2,66.7,20,0,0,1,0,0,0,6,0,0,0,WAKE,WAKE,6,,,,,,,
98043,AJ Gillie,G,0,0,,2025,207,,61.4,62,53,0,0,1,4,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,4,,60,,,,,
98047,Dontae Lucas,G,0,0,,2025,296,,60,61.6,78,0,0,1,1,0,0,0,0,0,0,SO MISS,SO MISS,1,,60,,,,,
98057,Nishad Strother,G,0,0,,2025,264,,61.4,62,50,0,0,1,4,0,0,0,0,0,0,OREGON,OREGON,4,,60,,,,,
98064,Christophe Atkinson,G,0,0,,2025,259,,61.9,62.2,66,0,0,1,6,0,0,0,0,0,0,OHIO,OHIO,6,,62,,,,,
98077,Caleb Thomas,G,0,0,,2025,319,,61.7,66.8,58,0,0,1,5,0,0,0,0,0,0,TULANE,TULANE,5,,60.3,,,,,
98082,Demetris Allen,G,0,0,,2026,331,,62.2,62.5,73,0,0,1,8,0,0,0,0,0,0,UTSA,UTSA,8,,64,,,,,
98096,Payton Bunch,LS,2,0,,2025,335,,81.1,63.9,S81,0,0,1,2,0,0,0,7,0,0,VIRGINIA,VIRGINIA,9,,60,83.3,,,,
98099,Tristen Tewes,TE,0,0,,2025,254,,59.1,63.1,82,0,0,1,0,0,0,0,7,0,0,N ILLINOIS,N ILLINOIS,7,,,,,,,
98115,Ricky Samuel,DI,0,0,,2025,196,,58.7,65.1,D97,0,0,1,0,5,0,0,0,0,0,JVILLE ST,JVILLE ST,5,58.6,,,,,,
98118,Jahfari Harvey,ED,0,0,2025,2025,287,,59.7,63.6,D06,0,0,1,0,3,0,0,0,0,0,SMU,SMU,3,59.5,,,,,,
98119,Jalil Clemons,ED,0,0,,2025,296,,60.4,64.9,D08,0,0,1,0,5,0,0,0,1,0,SO MISS,SO MISS,6,59.6,,,,,,
98123,Dan Foster Jr.,LB,1,0,,2025,210,,79.1,69.6,D15,0,0,1,0,4,6,0,4,3,2,LOUISVILLE,LOUISVILLE,17,60,,,,,,
98138,Ramon Puryear Jr.,ED,0,0,,2025,210,,60.2,64.3,D41,0,0,1,0,6,0,0,4,0,0,LOUISVILLE,LOUISVILLE,10,59.7,,,,,,
98141,Jaylen Hudson,ED,0,0,,2025,216,,59.9,62.6,D13,0,0,1,0,3,0,0,0,0,0,UMASS,UMASS,3,59.7,,,,,,
98143,Boone Bonnema,LB,0,0,,2025,347,,61.3,67.2,D22,0,0,1,0,0,3,0,0,1,0,W MICHIGAN,W MICHIGAN,4,,,,,,,
98144,Keivie Rose,DI,0,0,2025,2025,111,,60.1,63.3,D93,0,0,1,2,0,0,0,0,0,0,ARKANSAS,ARKANSAS,2,,60,,,,,
98145,Brian Ugwu,ED,0,0,,2025,221,,59.4,62.6,D08,0,0,1,0,2,0,0,0,0,0,MIAMI OH,MIAMI OH,2,59.3,,,,,,
98148,Mike Kelly,ED,0,0,,2025,136,,60.4,65,D17,0,0,1,0,6,0,0,6,0,0,CHARLOTTE,CHARLOTTE,12,59.8,,,,,,
98157,C.J. Bazile,ED,0,0,,2025,126,,60,64.4,D53,0,0,1,0,0,0,0,0,2,0,BUFFALO,BUFFALO,2,,,,,,,
98159,Shae Suiaunoa,LB,0,0,,2025,351,,60.7,64.5,D43,0,0,1,0,6,0,0,0,1,0,WYOMING,WYOMING,7,60,,,,,,
98178,Jaylen Pate,ED,0,0,,2025,256,,60,63.7,D41,0,0,1,0,4,0,0,0,0,0,NWESTERN,NWESTERN,4,59.7,,,,,,
98182,Kyron Mims,DI,0,0,,2025,207,,59.4,63.3,D93,0,0,1,0,3,0,0,0,0,0,LA LAFAYET,LA LAFAYET,3,59.3,,,,,,
98185,Seth Mason,DI,0,0,,2025,281,,59.1,64,D95,0,0,1,0,3,0,0,0,0,0,SM HOUSTON,SM HOUSTON,3,59,,,,,,
98191,Kobe Hilton,DI,0,0,,2025,221,,60.2,64.4,D96,0,0,1,0,2,0,0,0,1,0,MIAMI OH,MIAMI OH,3,59.5,,,,,,
98193,Quindarius Dunnigan,ED,0,0,2026,2026,223,,59.9,63.6,D99,0,0,1,0,1,0,0,0,1,0,MICH STATE,MICH STATE,2,59.7,,,,,,
98198,Wisdom Quarshie,G,0,0,,2025,306,,61.9,65.6,79,0,0,1,6,0,0,0,0,0,0,TEMPLE,TEMPLE,6,,61.7,,,,,
98226,Jack Sherwin,T,0,0,,2025,347,,60,61.8,63,0,0,1,2,0,0,0,0,0,0,W MICHIGAN,W MICHIGAN,2,,60,,,,,
98230,Joey Capra,T,0,0,,2025,109,,61.7,66.8,53,0,0,1,5,0,0,0,0,0,0,ARIZONA,ARIZONA,5,,60.3,,,,,
98232,Renato Brown,G,0,0,,2025,210,,61.1,63.1,56,0,0,1,5,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,5,,60,,,,,
98233,Zovon Lindsay,T,0,0,,2025,141,,60.8,66.5,64,0,0,1,3,0,0,0,0,0,0,COAST CAR,COAST CAR,3,,60,,,,,
98278,Tristen Bittner,G,0,0,,2025,201,,60.5,64.8,65,0,0,1,2,0,0,0,0,0,0,KENT STATE,KENT STATE,2,,60,,,,,
98287,Matt Smith,TE,0,0,,2027,216,,62.3,71.4,80,0,0,1,0,0,0,0,0,4,0,UMASS,UMASS,4,,,,,,,
98301,Stanley King,WR,0,0,,2025,201,,60.4,65.1,80,0,0,1,0,0,2,0,0,0,0,KENT STATE,KENT STATE,2,,,,,,,
98322,Tavion Woodard,ED,0,0,,2025,120,,61.9,63.2,D52,0,0,1,7,0,0,0,0,1,0,BOISE ST,BOISE ST,8,,60,,,,,
98326,Mykol Clark,ED,0,0,,2025,208,,60,61.1,D88,0,0,1,0,1,0,0,0,0,0,LA TECH,LA TECH,1,59.9,,,,,,
98331,Jared Harrison-Hunte,DI,0,0,2025,2025,287,,58.9,63.5,D81,0,0,1,0,3,0,0,0,0,0,SMU,SMU,3,58.9,,,,,,
98333,Darius Alexander,DI,0,0,2025,2025,316,,60,64.7,D09,0,0,1,0,0,0,0,0,1,0,TOLEDO,TOLEDO,1,,,,,,,
98341,DeVonne Harris,ED,0,0,,2025,351,,59.9,63.9,D93,0,0,1,0,4,0,0,0,1,0,WYOMING,WYOMING,5,59.3,,,,,,
98348,Jordan Bertagnole,DI,0,0,,2025,351,,59.6,64.7,D96,0,0,1,0,4,0,0,0,1,0,WYOMING,WYOMING,5,59,,,,,,
98350,Duke Olges,TE,0,0,,2025,256,,60.2,64.6,02,0,0,1,0,0,0,6,4,0,0,NWESTERN,NWESTERN,10,,,,,,,
98352,Tristian Vandenberg,K,0,0,,2025,218,70.4,60.9,68.7,S25,0,0,1,9,0,9,0,0,0,0,MEMPHIS,MEMPHIS,18,,,,,,54.4,
98353,Jayden Perry,LS,0,0,,2025,138,,47.8,64.1,S43,0,0,1,3,0,0,0,6,0,0,CINCINNATI,CINCINNATI,9,,60,6.5,,,,
98414,Jeremy Jones,T,0,0,,2025,214,,61.5,67.8,74,0,0,1,5,0,0,0,0,0,0,MARSHALL,MARSHALL,5,,60,,,,,
98426,J.J. Lippe,G,0,0,2025,2025,254,,60,63.3,79,0,0,1,0,0,0,0,1,0,0,N ILLINOIS,N ILLINOIS,1,,,,,,,
98430,Thomas Gordon,TE,0,0,2025,2025,256,,60.2,66.7,87,0,0,1,0,0,0,6,0,0,0,NWESTERN,NWESTERN,6,,,,,,,
98431,Tyler Fromm,TE,0,0,,2025,174,,60.8,60.5,07,0,0,1,4,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,4,,60,,,,,
98439,DeShawn Holt,ED,0,0,,2025,316,,60,63.8,D04,0,0,1,0,0,0,0,0,1,0,TOLEDO,TOLEDO,1,,,,,,,
98440,Jason Vaughn,ED,0,0,,2025,327,,60,62.7,D04,0,0,1,0,1,0,0,0,0,0,USF,USF,1,59.8,,,,,,
98442,Shitta Sillah,ED,0,0,,2025,273,,60,61.1,D17,0,0,1,0,1,0,0,0,0,0,PURDUE,PURDUE,1,60,,,,,,
98443,Seth Coleman,ED,0,0,2025,2025,187,,60.2,65,D09,0,0,1,0,3,0,0,0,0,0,ILLINOIS,ILLINOIS,3,59.9,,,,,,
98489,Caelan Shepard,T,0,0,,2025,126,,61.4,66.6,77,0,0,1,5,0,0,0,0,0,0,BUFFALO,BUFFALO,5,,60,,,,,
98494,Tyler Stephens,TE,0,0,,2025,229,,82.2,64.5,80,0,0,1,5,0,0,6,2,0,0,MISSOURI,MISSOURI,13,,60,,,,,
98496,Luke Deal,TE,0,0,2025,2025,115,,58.8,63.9,86,0,0,1,8,0,0,3,2,0,0,AUBURN,AUBURN,13,,60.6,,,,,
98524,Jack Conley,G,0,0,2025,2025,121,,61.4,62,67,0,0,1,4,0,0,0,0,0,0,BOSTON COL,BOSTON COL,4,,60,,,,,
98528,Victor Stoffel,T,0,0,,2025,130,,61.1,67.8,78,0,0,1,4,0,0,0,0,0,0,CAL,CAL,4,,60,,,,,
98531,Bryce Benhart,T,0,0,,2025,238,,61.1,66.6,54,0,0,1,4,0,0,0,0,0,0,NEBRASKA,NEBRASKA,4,,60,,,,,
98556,Jayden Harrison,WR,0,0,,2025,258,,79,65.7,02,0,0,1,0,0,0,3,3,0,1,NOTRE DAME,NOTRE DAME,6,,,,,59.1,,
98574,Nate Clifton,DI,0,0,,2025,326,,60,63.5,D99,0,0,1,0,1,0,0,4,0,0,USC,USC,5,59.6,,,,,,
98645,Jaydon Hill,CB,0,0,,2025,312,,60,60.7,D08,0,0,1,0,1,0,0,0,0,0,TEXAS A&M,TEXAS A&M,1,60,,,,,,
98783,Khris Bogle,ED,0,0,,2025,223,,60.7,64.7,D02,0,0,1,0,3,0,0,0,1,0,MICH STATE,MICH STATE,4,60,,,,,,
98784,Lloyd Summerall,ED,0,0,,2025,197,,59.1,61.4,D09,0,0,1,0,4,0,0,0,0,0,JAMES MAD,JAMES MAD,4,59.1,,,,,,
98801,John Burton,LB,0,0,,2025,216,,51.4,67.8,D37,0,0,1,0,0,6,5,3,4,0,UMASS,UMASS,18,,,,,,,
98803,Nay'Quan Wright,HB,0,0,2025,2025,327,,60,64.2,05,0,0,1,0,0,0,2,0,0,0,USF,USF,2,,,,,,,
98826,Ja'Markis Weston,ED,0,0,2025,2025,163,,65.5,69,D09,0,0,1,0,0,6,5,4,1,1,FLORIDA,FLORIDA,16,,,,,,,
98838,Shilo Sanders,S,0,0,2025,2025,143,,60,61.2,D21,0,0,1,0,4,0,0,0,0,0,COLORADO,COLORADO,4,60,,,,,,
98860,DJ Douglas,S,0,0,,2025,163,,60.9,68.7,D12,0,0,1,0,0,6,5,4,0,0,FLORIDA,FLORIDA,15,,,,,,,
98867,Jalen Catalon,S,0,0,,2026,325,,49.7,65,D01,0,0,1,0,2,8,0,0,1,0,UNLV,UNLV,11,60,,,,,,
98870,Malik Chavis,S,0,0,,2025,325,,67.4,68.9,D04,0,0,1,0,0,0,0,0,5,0,UNLV,UNLV,5,,,,,,,
98871,Hudson Clark,CB,0,0,2025,2025,111,,57.1,64.1,D17,0,0,1,0,4,0,3,0,0,0,ARKANSAS,ARKANSAS,7,59.8,,,,,,
98883,Dan Jackson,S,0,0,2025,2025,173,,63.1,66.9,D17,0,0,1,0,3,6,0,0,5,0,GEORGIA,GEORGIA,14,60,,,,,,
98891,Chris Shearin,S,0,0,,2025,197,,64.8,73.1,D10,0,0,1,0,3,3,0,0,8,0,JAMES MAD,JAMES MAD,14,59.9,,,,,,
98905,LeDarrius Cox,DI,0,0,,2025,321,,59.1,65.3,D11,0,0,1,0,8,0,0,0,1,0,UAB,UAB,9,58.7,,,,,,
98913,Joe Anderson,DI,0,0,,2025,273,,60.3,64.4,D95,0,0,1,0,3,0,0,0,0,0,PURDUE,PURDUE,3,60.1,,,,,,
98915,Elijah Simmons,DI,0,0,2025,2025,307,,61.3,66.2,D10,0,0,1,3,1,0,0,0,1,0,TENNESSEE,TENNESSEE,5,59.6,60,,,,,
98921,Adarious Jones,ED,0,0,,2026,218,,60,61.8,D55,0,0,1,0,1,0,0,0,0,0,MEMPHIS,MEMPHIS,1,59.7,,,,,,
98930,Eric Gregory,DI,0,0,2025,2025,111,,60.3,65.1,D50,0,0,1,0,4,0,0,0,1,0,ARKANSAS,ARKANSAS,5,59.5,,,,,,
98938,Stone Handy,ED,0,0,,2025,136,,60.6,66.3,D07,0,0,1,0,4,4,0,0,0,0,CHARLOTTE,CHARLOTTE,8,59.6,,,,,,
98977,Alex Herrera,K,0,0,,2025,289,68.5,60.1,68,S40,0,0,1,4,0,6,0,0,0,1,S CAROLINA,S CAROLINA,10,,,,,,63.2,
98981,Jahmar Brown,LB,0,0,,2026,206,,59.2,66.1,D09,0,0,1,0,0,0,6,0,2,0,LIBERTY,LIBERTY,8,,,,,,,
98988,Tarian Lee Jr.,LB,0,0,,2025,287,,60.6,66.1,D40,0,0,1,0,0,0,4,0,1,0,SMU,SMU,5,,,,,,,
99001,Zach Zimos,LB,0,0,,2025,208,,60,60,D21,0,0,1,0,1,0,0,0,0,0,LA TECH,LA TECH,1,60,,,,,,
99008,OC Brothers,LB,0,0,,2025,321,,60.1,63.5,D00,0,0,1,0,9,0,0,0,0,0,UAB,UAB,9,59.8,,,,,,
99020,Jamie Pettway,LB,0,0,,2025,327,,60,67.2,D06,0,0,1,0,3,3,5,3,0,0,USF,USF,14,60,,,,,,
99032,Gabe Pugh,LS,0,0,,2025,208,,64.6,63.5,S50,0,0,1,0,0,0,0,4,0,0,LA TECH,LA TECH,4,,,81.4,,,,
99034,John Oehrlein,LS,0,0,,2025,314,,64.7,62.7,S45,0,0,1,8,0,0,0,2,0,0,TEXAS ST,TEXAS ST,10,,66.3,76.5,,,,
99039,Patrick Lucas Jr.,DI,0,0,,2025,218,,59.8,62.4,D50,0,0,1,0,1,0,0,0,0,0,MEMPHIS,MEMPHIS,1,59.6,,,,,,
99040,Jaylen Nichols,T,0,0,,2025,218,,61.7,63.4,52,0,0,1,9,0,0,0,0,0,0,MEMPHIS,MEMPHIS,9,,60,,,,,
99047,Jackson Lampley,G,0,0,,2025,307,,60.8,66.7,75,0,0,1,3,0,0,0,0,0,0,TENNESSEE,TENNESSEE,3,,60,,,,,
99049,Dayne Davis,T,0,0,,2025,307,,60.6,65.6,66,0,0,1,3,0,0,0,0,0,0,TENNESSEE,TENNESSEE,3,,60,,,,,
99071,Justin Osborne,G,0,0,2025,2025,287,,60.8,60.5,51,0,0,1,4,0,0,0,0,0,0,SMU,SMU,4,,60,,,,,
99073,Kamaar Bell,G,0,0,,2025,289,,61.4,66.3,52,0,0,1,4,0,0,0,0,0,0,S CAROLINA,S CAROLINA,4,,60,,,,,
99082,Xavier Truss,T,0,0,2025,2025,173,,61.4,67.3,73,0,0,1,5,0,0,0,0,0,0,GEORGIA,GEORGIA,5,,60,,,,,
99086,Bryce Ramsey,G,0,0,,2025,214,,60.4,62.2,55,0,0,1,3,0,0,0,0,0,0,MARSHALL,MARSHALL,3,,60,,,,,
99087,Luke Griffin,G,0,0,,2025,273,,61,61.8,54,0,0,1,3,0,0,0,0,0,0,PURDUE,PURDUE,3,,60,,,,,
99105,Brandon Mack II,ED,0,0,,2027,182,,60,62.7,D04,0,0,1,0,4,0,0,0,0,0,HOUSTON,HOUSTON,4,59.9,,,,,,
99109,K.D. McDaniel,ED,0,0,,2025,175,,59.4,66.2,D47,0,0,1,0,2,0,0,6,0,0,GA STATE,GA STATE,8,60,,,,,,
99113,Desmond Little,ED,0,0,2025,2025,321,,59.9,63.9,D08,0,0,1,0,3,0,0,0,0,0,UAB,UAB,3,59.6,,,,,,
99116,Jack Martin,P,0,0,,2025,288,,60.4,62.8,S87,0,0,1,4,0,0,0,1,0,0,S ALABAMA,S ALABAMA,5,,60,,,,,60
99159,Sevaughn Clark,HB,0,0,,2025,316,,61,64.1,20,0,0,1,0,0,6,0,0,0,0,TOLEDO,TOLEDO,6,,,,,,,
99166,Lee Witherspoon,HB,0,0,,2025,321,,55.4,67.8,05,0,0,1,0,0,2,9,4,0,0,UAB,UAB,15,,,,,,,
99171,Josh Williams,HB,0,0,2025,2025,211,,59.8,66.1,18,0,0,1,0,0,0,6,0,0,0,LSU,LSU,6,,,,,,,
99181,Sean Brown,TE,0,0,,2025,196,,61.3,60.6,17,0,0,1,6,0,0,0,0,0,0,JVILLE ST,JVILLE ST,6,,60,,,,,
99244,DeMarcus Harris,WR,0,0,,2025,214,,61.2,65.7,04,0,0,1,0,0,0,4,0,2,0,MARSHALL,MARSHALL,6,,,,,,,
99253,Naim Muhammad,CB,0,0,,2025,201,,60.3,69.2,D23,0,0,1,0,0,2,7,9,3,0,KENT STATE,KENT STATE,21,,,,,,,
99257,Kee'yon Stewart,CB,0,0,,2025,111,,60.6,67,D01,0,0,1,0,4,0,0,0,1,0,ARKANSAS,ARKANSAS,5,59.8,,,,,,
99276,Will Jones II,S,0,0,,2026,263,,61.8,66.6,D07,0,0,1,0,3,0,0,0,6,0,DOMINION,DOMINION,9,59.9,,,,,,
99280,Logan Wilson,S,0,0,,2026,138,,60.1,62.5,D13,0,0,1,0,2,0,7,0,0,0,CINCINNATI,CINCINNATI,9,59.9,,,,61,,
99312,Corey Suttle,ED,0,1,,2025,221,,29.8,24.9,D11,0,1,1,0,2,0,0,0,2,0,MIAMI OH,MIAMI OH,4,59.7,,,,,,
99314,Garmon Randolph,ED,0,0,2025,2025,118,,60,61.8,D05,0,0,1,0,1,0,0,0,0,0,BAYLOR,BAYLOR,1,59.7,,,,,,
99337,Earl Barquet,DI,0,0,,2025,209,,59.4,62.6,D97,0,0,1,0,2,0,0,0,0,0,LA MONROE,LA MONROE,2,59.3,,,,,,
99364,Gabriel Lozano,K,0,0,,2026,287,61.2,60,69.4,S97,0,0,1,0,0,7,0,0,0,0,SMU,SMU,7,,,,,,,
99370,David Gbenda,LB,0,0,2025,2025,311,,56.6,64.4,D33,0,0,1,0,0,0,3,0,0,0,TEXAS,TEXAS,3,,,,,,,
99374,Jared Bartlett,LB,0,0,2025,2025,138,,60.5,65.1,D07,0,0,1,0,5,0,0,6,1,0,CINCINNATI,CINCINNATI,12,59.5,,,,,,
99378,Zach Marcheselli,LB,0,0,,2025,320,,69.4,69.3,D21,1,0,1,0,2,0,6,5,0,0,TULSA,TULSA,13,60,,,,,,
99388,Austin Moore,LB,0,0,,2025,199,,60.3,63.3,D41,0,0,1,0,4,0,0,0,1,0,KANSAS ST,KANSAS ST,5,59.7,,,,,,
99396,Matt Jones,LB,0,0,2025,2025,118,,60.4,64.5,D02,0,0,1,0,5,2,1,0,0,0,BAYLOR,BAYLOR,8,59.9,,,,,,
99421,Nick Malone,T,0,0,,2025,343,,61.5,68.4,58,0,0,1,5,0,0,0,0,0,0,W VIRGINIA,W VIRGINIA,5,,60,,,,,
99422,Parker Moorer,T,0,0,,2025,156,,61.5,68.4,52,0,0,1,5,0,0,0,0,0,0,E CAROLINA,E CAROLINA,5,,60,,,,,
99423,Brandon Yates,C,0,0,,2025,343,,61.5,67.8,50,0,0,1,5,0,0,0,0,0,0,W VIRGINIA,W VIRGINIA,5,,60,,,,,
99433,EJ Ndoma-Ogar,G,0,0,,2025,113,,61.7,66.8,75,0,0,1,5,0,0,0,0,0,0,ARK STATE,ARK STATE,5,,60.3,,,,,
99440,Jarrod Hufford,C,0,0,2025,2025,193,,62,67.6,54,0,0,1,6,0,0,0,0,0,0,IOWA STATE,IOWA STATE,6,,61.5,,,,,
99452,Elijah Ellis,T,0,0,2025,2025,214,,61.4,67.3,52,0,0,1,5,0,0,0,0,0,0,MARSHALL,MARSHALL,5,,60,,,,,
99460,Leighton Bechdel,P,0,0,,2025,343,,60.4,60.5,S98,0,0,1,5,0,0,0,0,0,0,W VIRGINIA,W VIRGINIA,5,,60,,,,,
99461,Matthew Daniel,P,0,0,,2025,174,,60.3,60.5,S82,0,0,1,4,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,4,,60,,,,,
99464,Ben Freehill,K,0,0,,2025,273,57.3,60,66.3,S39,0,0,1,3,0,3,0,0,0,0,PURDUE,PURDUE,6,,,,,,58.4,
99499,Noah Guzman,S,0,0,,2025,182,,61.6,68.6,D06,0,0,1,1,0,2,5,4,5,0,HOUSTON,HOUSTON,17,,60,,,,,
99502,Deshawn McCuin,CB,0,0,,2026,284,,73.7,66.1,D17,0,0,1,0,0,2,0,5,0,1,S DIEGO ST,S DIEGO ST,7,,,,,,,
99511,Griffin Speaks,S,0,0,,2025,115,,63.5,70,D39,0,0,1,0,1,9,3,0,7,0,AUBURN,AUBURN,20,59.9,,,,,,
99520,Konner Fox,TE,0,0,,2025,314,,61.9,63.1,09,0,0,1,9,0,0,0,0,0,0,TEXAS ST,TEXAS ST,9,,61.4,,,,,
99521,Brendan Mott,ED,0,0,,2025,199,,60.2,64.1,D38,0,0,1,0,1,0,0,0,1,0,KANSAS ST,KANSAS ST,2,59.6,,,,,,
99537,Winston Wright Jr.,WR,0,0,2025,2025,156,,60.3,63.7,01,0,0,1,0,0,0,6,0,5,0,E CAROLINA,E CAROLINA,11,,,,63.2,61.7,,
99550,Keenan Garber,CB,0,0,2025,2025,199,,60.4,65.5,D01,0,0,1,0,2,0,0,0,1,0,KANSAS ST,KANSAS ST,3,60,,,,,,
99553,Darien Porter,CB,0,0,2025,2025,193,,62.1,69.5,D10,0,0,1,0,2,7,0,4,6,0,IOWA STATE,IOWA STATE,19,59.9,,,,,,
99572,Daniel Carter,HB,0,0,,2025,268,,60.2,63.5,04,0,0,1,0,0,0,0,4,0,0,PITTSBURGH,PITTSBURGH,4,,,,,,,
99600,Kyi Wright,TE,1,0,,2025,197,,88.1,70,15,0,0,1,5,0,0,4,7,0,0,JAMES MAD,JAMES MAD,16,,60,,,,,
