playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter
97495,Dean Clark,S,0,0,2025,2025,169,,59.9,64,D32,0,0,1,0,2,0,0,1,1,0,FRESNO ST,FRESNO ST,4,,59.9,,,,,
97499,Caleb Tate,LB,0,0,,2025,126,,56.7,27.8,D33,0,1,1,0,0,8,6,3,0,0,BUFFALO,BUFFALO,17,,,,,,,
97506,Jaden Voisin,S,0,0,,2025,288,,60,61.1,D02,0,0,1,0,1,0,0,0,0,0,S ALABAMA,S ALABAMA,1,,60,,,,,
97517,Marvae Myers,CB,0,0,,2026,224,,54.2,68.9,D06,1,0,1,0,1,4,0,9,0,1,MIDDLE TN,MIDDLE TN,14,,59.9,,,,,
97520,Malik Dixon-Williams,S,0,0,2025,2025,146,,60.8,62.7,D01,0,0,1,0,6,0,0,0,2,0,UCONN,UCONN,8,,59.8,,,,,
97532,Malachi Langley,LB,0,0,,2025,169,,61.4,82.2,D09,0,0,1,0,3,0,0,0,1,0,FRESNO ST,FRESNO ST,4,,60,,,,,
97539,Quincy Riley,CB,0,0,2025,2025,210,,60.1,66.7,D03,0,0,1,0,8,0,0,0,0,0,LOUISVILLE,LOUISVILLE,8,,59.5,,,,,
97541,Chad Stephens,ED,0,0,,2025,156,,59.4,63,D03,0,0,1,0,4,0,0,0,0,0,E CAROLINA,E CAROLINA,4,,59.3,,,,,
97543,Jett Elad,S,0,0,,2026,325,,62,69.9,D09,0,0,1,0,3,0,0,3,4,0,UNLV,UNLV,10,,60,,,,,
97545,Jackson Barrow,LB,0,0,,2025,316,,60.5,63,D05,0,0,1,0,3,0,0,0,1,0,TOLEDO,TOLEDO,4,,60,,,,,
97560,Thomas Gore,DI,0,0,,2025,176,,57.9,66.8,D59,0,0,1,0,0,0,6,0,1,0,GA TECH,GA TECH,7,,,,,,,
97563,Marcus Fuqua,S,0,0,,2025,126,,64.1,65.1,D10,0,0,1,0,6,8,3,0,1,1,BUFFALO,BUFFALO,18,,59.9,,,,,
97566,Jeff Clark,DI,0,0,,2025,110,,60,61.8,D05,0,0,1,0,1,0,0,0,0,0,ARIZONA ST,ARIZONA ST,1,,59.7,,,,,
97572,Javon Denis,DI,0,0,,2025,218,,59.8,64.3,D08,0,0,1,0,4,0,0,0,0,0,MEMPHIS,MEMPHIS,4,,59.6,,,,,
97578,Everett Hayes,K,0,0,,2025,265,73.4,60,67.6,S35,0,0,1,3,0,5,0,0,0,0,OREGON ST,OREGON ST,8,,,,,,62.2,
97582,Logan Lupo,P,0,0,,2026,165,,60.2,68,S16,0,0,1,0,0,0,0,7,0,0,FAU,FAU,7,,,,,,,66.3
97585,Ethan Hudak,LS,0,0,,2025,319,,45,63.7,S57,0,0,1,4,0,0,0,6,0,0,TULANE,TULANE,10,60,,0,,,,
97589,Ivan Mora,P,0,0,,2025,339,,61,66.5,S36,0,1,1,6,0,0,0,5,0,0,WAKE,WAKE,11,60,,,,,,61.2
97609,Damari Roberson,S,0,0,,2025,347,,60.2,64,D04,0,0,1,0,1,0,0,0,1,0,W MICHIGAN,W MICHIGAN,2,,60,,,,,
97617,Cole Snyder,QB,0,0,,2025,160,,60,63.3,15,0,0,1,0,0,0,0,1,0,0,E MICHIGAN,E MICHIGAN,1,,,,,,,60
97675,Terry Jones,CB,0,0,,2025,190,,60.6,63.1,D12,0,0,1,0,1,2,0,0,0,0,INDIANA,INDIANA,3,,60,,,,,
97686,Mehki Miller,S,0,0,,2025,138,,59.9,63.3,D20,0,0,1,0,0,0,0,0,1,0,CINCINNATI,CINCINNATI,1,,,,,,,
97701,Nalu Emerson,LB,0,0,,2025,180,,60.1,61.6,D11,0,0,1,0,6,0,0,0,0,0,HAWAII,HAWAII,6,,60,,,,,
97703,M.J. Griffin,S,0,0,,2025,210,,60.4,62.6,D26,0,0,1,0,5,1,0,0,0,0,LOUISVILLE,LOUISVILLE,6,,60,,,,,
97704,Matt Salopek,LB,0,0,,2025,221,,59.4,68.2,D15,0,0,1,0,0,0,2,6,0,0,MIAMI OH,MIAMI OH,8,,,,61.8,,,
97715,Dylan Downing,LB,0,0,,2025,198,,73.3,66.1,D32,0,0,1,0,0,7,3,0,1,0,KANSAS,KANSAS,11,,,,,,,
97720,Jalen Davis,LB,0,0,,2025,224,,57,27.4,D12,0,1,1,0,0,4,2,9,0,0,MIDDLE TN,MIDDLE TN,15,,,,,,,
97730,Dorian Hopkins,LB,0,0,,2025,330,,60.7,64.1,D41,0,0,1,0,3,2,0,0,0,0,UTEP,UTEP,5,,59.8,,,,,
97747,Tavian Brown,LB,0,0,,2025,175,,61.1,67.5,D02,0,0,1,0,0,2,4,0,0,0,GA STATE,GA STATE,6,,,,,,,
97777,Raymond Cutts,ED,0,0,,2025,318,,59.8,64.3,D00,0,0,1,0,4,0,0,0,0,0,TROY,TROY,4,,59.6,,,,,
97779,Lance LeGendre,WR,0,0,,2025,207,,59.7,65.7,09,0,0,1,0,0,0,0,2,0,0,LA LAFAYET,LA LAFAYET,2,,,,,,,
97792,Torry Locklin,WR,0,0,,2025,198,,75.4,68.9,12,0,0,1,0,0,7,3,2,1,1,KANSAS,KANSAS,13,,,,,,,
97798,Jonah Panoke,WR,0,0,,2025,180,,57,65.5,01,0,0,1,0,0,0,6,0,0,0,HAWAII,HAWAII,6,,,,,,,
97822,Jack Martin,K,0,0,,2025,182,65.2,60,66.5,S41,0,0,1,2,0,3,0,0,0,0,HOUSTON,HOUSTON,5,,,,,,60,
97843,Joshua Black,G,0,0,,2025,175,,60.8,62.7,72,0,0,1,4,0,0,0,0,0,0,GA STATE,GA STATE,4,60,,,,,,
97863,Todd Justice,TE,0,0,,2025,288,,60.8,64.9,86,0,0,1,5,0,0,3,7,0,0,S ALABAMA,S ALABAMA,15,60,,,,,,
97881,Jamal Morris,LB,0,0,,2025,182,,60.3,64,D25,0,0,1,0,6,0,0,0,0,0,HOUSTON,HOUSTON,6,,60,,,,,
97883,Gavin Potter,LB,0,0,,2025,320,,60.1,62.7,D19,0,0,1,0,4,0,0,0,1,0,TULSA,TULSA,5,,60,,,,,
97887,Jalen Jackson,CB,0,0,,2026,224,,73.3,70.9,D23,0,0,1,0,0,0,0,0,9,0,MIDDLE TN,MIDDLE TN,9,,,,,,,
97889,Jack Kiser,LB,0,0,2025,2025,258,,61.1,66.9,D24,0,0,1,0,2,0,1,2,4,0,NOTRE DAME,NOTRE DAME,9,,59.9,,,,,
97891,J'Coryan Anderson,LB,0,0,,2025,214,,61.4,69.2,D25,0,0,1,0,2,0,5,1,2,0,MARSHALL,MARSHALL,10,,59.9,,,,,
97910,Darius McClendon,S,0,0,,2025,122,,63.7,72.8,D00,0,0,1,0,1,5,3,0,5,0,BOWL GREEN,BOWL GREEN,14,,60,,,,,
97922,Terrell McDonald,TE,0,0,,2025,321,,61,66.8,10,0,0,1,5,0,0,6,0,0,0,UAB,UAB,11,60,,,,,,
97930,Justin Cody,DI,0,0,,2025,339,,59.8,62,D11,0,0,1,0,1,0,0,0,0,0,WAKE,WAKE,1,,59.6,,,,,
97933,Nick Rempert,WR,0,0,,2026,251,,60,64.8,09,0,0,1,0,0,0,1,0,0,0,N TEXAS,N TEXAS,1,,,,,,,
97935,Devo Bridges,ED,0,0,,2025,169,,60.7,79.9,D05,0,0,1,0,3,0,0,0,1,0,FRESNO ST,FRESNO ST,4,,59.1,,,,,
97959,Christian Clayton,DI,0,0,,2025,331,,59.9,64.6,D95,0,0,1,0,3,0,0,0,1,0,UTSA,UTSA,4,,59.3,,,,,
97960,Richard Kinley,ED,0,0,,2025,210,,60,62.7,D91,0,0,1,0,1,0,0,0,0,0,LOUISVILLE,LOUISVILLE,1,,59.8,,,,,
97962,Kevin Pointer,DI,0,0,,2025,339,,60.1,65.1,D91,0,0,1,0,2,0,0,0,1,0,WAKE,WAKE,3,,59.4,,,,,
97966,Josh Pearcy,ED,0,0,2025,2025,275,,59.6,64.8,D05,0,0,1,0,0,0,0,3,0,0,RICE,RICE,3,,,,,,,
97967,Eric Hicks Jr.,DI,0,0,,2025,319,,59.7,64.5,D94,0,0,1,0,2,0,0,6,0,0,TULANE,TULANE,8,,59.1,,,,,
97969,Izeya Floyd,DI,0,0,,2025,275,,59.9,63.5,D50,0,0,1,2,4,0,0,0,0,0,RICE,RICE,6,60,59.1,,,,,
97972,Bubba Thomas,DI,0,0,2025,2025,288,,59.4,62.6,D99,0,0,1,0,2,0,0,0,0,0,S ALABAMA,S ALABAMA,2,,59.3,,,,,
97974,Demond Taylor Jr.,DI,0,0,,2025,254,,59,62.8,D10,0,0,1,0,3,0,0,0,0,0,N ILLINOIS,N ILLINOIS,3,,59,,,,,
97983,Luke Hosford,LS,0,0,,2025,198,,64.5,62.7,S60,0,0,1,7,0,0,0,2,0,0,KANSAS,KANSAS,9,64.9,,76.6,,,,
98007,Cadarrius Thompson,WR,0,0,,2025,175,,60.9,69,05,0,0,1,0,0,0,7,0,0,0,GA STATE,GA STATE,7,,,,,,,
98019,Dalvin Smith,WR,0,0,,2025,346,,59.4,67.3,17,0,0,1,0,0,0,0,5,0,0,W KENTUCKY,W KENTUCKY,5,,,,,,,
98029,Cameron Hite,TE,0,0,,2025,339,,60.1,66,20,0,0,1,0,0,0,4,0,0,0,WAKE,WAKE,4,,,,,,,
98043,AJ Gillie,G,0,0,,2025,207,,62.1,62.3,53,0,0,1,7,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,7,63.1,,,,,,
98057,Nishad Strother,G,0,0,,2025,264,,61.9,62.2,50,0,0,1,6,0,0,0,0,0,0,OREGON,OREGON,6,62,,,,,,
98077,Caleb Thomas,G,0,0,,2025,319,,61.4,66.3,58,0,0,1,4,0,0,0,0,0,0,TULANE,TULANE,4,60,,,,,,
98082,Demetris Allen,G,0,0,,2026,331,,60,61,73,0,0,1,1,0,0,0,0,0,0,UTSA,UTSA,1,60,,,,,,
98096,Payton Bunch,LS,0,0,,2025,335,,62.8,63.7,S81,0,0,1,3,0,0,0,6,0,0,VIRGINIA,VIRGINIA,9,60,,68.9,,,,
98099,Tristen Tewes,TE,0,0,,2025,254,,60.4,62.1,82,0,0,1,0,0,0,0,5,0,0,N ILLINOIS,N ILLINOIS,5,,,,,,,
98118,Jahfari Harvey,ED,0,0,2025,2025,287,,60.3,63.8,D06,0,0,1,0,1,0,0,0,1,0,SMU,SMU,2,,59.7,,,,,
98119,Jalil Clemons,ED,0,0,,2025,296,,61.3,65.6,D08,0,0,1,0,4,0,0,0,2,0,SO MISS,SO MISS,6,,60,,,,,
98123,Dan Foster Jr.,LB,0,0,,2025,210,,69,67.6,D15,0,0,1,0,1,6,0,0,2,1,LOUISVILLE,LOUISVILLE,9,,60,,,,,
98138,Ramon Puryear Jr.,ED,0,0,,2025,210,,59.8,63.6,D41,0,0,1,0,7,0,0,2,0,0,LOUISVILLE,LOUISVILLE,9,,59.5,,,,,
98143,Boone Bonnema,LB,0,0,,2025,347,,65.2,69.3,D22,0,0,1,0,0,9,0,0,2,0,W MICHIGAN,W MICHIGAN,11,,,,,,,
98144,Keivie Rose,DI,0,0,2025,2025,111,,61.3,65.6,D93,0,0,1,3,0,0,0,0,1,0,ARKANSAS,ARKANSAS,4,60,,,,,,
98145,Brian Ugwu,ED,0,0,,2025,221,,61.5,65.9,D08,0,0,1,0,0,0,0,0,4,0,MIAMI OH,MIAMI OH,4,,,,,,,
98148,Mike Kelly,ED,0,0,,2025,136,,60.4,64,D17,0,0,1,0,3,0,0,3,0,0,CHARLOTTE,CHARLOTTE,6,,59.9,,,,,
98154,Ricky Barber,DI,0,0,2025,2025,323,,59.5,65.9,D05,0,0,1,0,4,0,0,0,1,0,UCF,UCF,5,,58.8,,,,,
98157,C.J. Bazile,ED,0,0,,2025,126,,60.2,64.8,D53,0,0,1,0,4,0,0,0,1,0,BUFFALO,BUFFALO,5,,59.9,,,,,
98159,Shae Suiaunoa,LB,0,0,,2025,351,,60.7,64.5,D43,0,0,1,0,5,0,0,0,1,0,WYOMING,WYOMING,6,,60,,,,,
98161,Myron Morrison,LB,0,0,,2025,275,,59.5,65.9,D33,0,0,1,0,4,0,0,5,0,0,RICE,RICE,9,,60.1,,,,,
98162,Elijah Alston,ED,0,0,,2025,220,,60.2,63.5,D11,0,0,1,0,2,0,0,0,1,0,MIAMI FL,MIAMI FL,3,,59.6,,,,,
98178,Jaylen Pate,ED,0,0,,2025,256,,60.6,64.7,D41,0,0,1,0,4,0,0,0,2,0,NWESTERN,NWESTERN,6,,59.4,,,,,
98180,Kevin Penn,DI,0,0,,2025,321,,60,65.7,D92,0,0,1,0,1,0,0,0,2,0,UAB,UAB,3,,59.6,,,,,
98182,Kyron Mims,DI,0,0,,2025,207,,59.5,63.1,D93,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,,59.3,,,,,
98185,Seth Mason,DI,0,0,,2025,281,,59.2,64.4,D93,0,0,1,0,3,0,0,0,0,0,SM HOUSTON,SM HOUSTON,3,,59,,,,,
98189,Dal'mont Gourdine,DI,0,0,,2025,146,,91.5,68.9,D96,0,0,1,0,6,0,0,0,2,0,UCONN,UCONN,8,,90.3,,,,,
98191,Kobe Hilton,DI,0,0,,2025,221,,60.6,66.1,D96,0,0,1,0,0,0,0,0,3,0,MIAMI OH,MIAMI OH,3,,,,,,,
98193,Quindarius Dunnigan,ED,0,0,2026,2026,223,,60,63.8,D99,0,0,1,0,0,0,0,0,1,0,MICH STATE,MICH STATE,1,,,,,,,
98198,Wisdom Quarshie,G,0,0,,2025,306,,61.4,66.3,79,0,0,1,4,0,0,0,0,0,0,TEMPLE,TEMPLE,4,60,,,,,,
98213,Alex Brown,WR,0,0,,2025,351,,61,65.5,09,0,0,1,0,0,1,0,0,4,0,WYOMING,WYOMING,5,,,,,,,
98226,Jack Sherwin,T,0,0,,2025,347,,61.6,63.3,63,0,0,1,8,0,0,0,0,0,0,W MICHIGAN,W MICHIGAN,8,60,,,,,,
98230,Joey Capra,T,0,0,,2025,109,,60.5,64.8,53,0,0,1,2,0,0,0,0,0,0,ARIZONA,ARIZONA,2,60,,,,,,
98232,Renato Brown,G,0,0,,2025,210,,62,68.2,56,0,0,1,8,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,8,61.8,,,,,,
98233,Zovon Lindsay,T,0,0,,2025,141,,61.5,66.6,64,0,0,1,5,0,0,0,0,0,0,COAST CAR,COAST CAR,5,60,,,,,,
98249,Timothy McKay,G,0,0,2025,2025,248,,61.1,64.1,52,0,0,1,5,0,0,0,0,0,0,NC STATE,NC STATE,5,60,,,,,,
98252,Joshua Gray,G,0,0,2025,2025,265,,60.4,62.5,67,0,0,1,3,0,0,0,0,0,0,OREGON ST,OREGON ST,3,60,,,,,,
98278,Tristen Bittner,G,0,0,,2025,201,,60.5,64.8,65,0,0,1,2,0,0,0,0,0,0,KENT STATE,KENT STATE,2,60,,,,,,
98291,Oscar Cardenas,TE,0,0,2025,2025,331,,61.2,64.4,00,0,0,1,5,0,0,0,4,0,0,UTSA,UTSA,9,60,,,,,,
98301,Stanley King,WR,0,0,,2025,201,,60.7,66.3,80,0,0,1,0,0,3,0,0,0,0,KENT STATE,KENT STATE,3,,,,,,,
98308,Steven Parker,ED,0,0,,2025,314,,60.8,64.4,D00,0,0,1,0,2,0,0,0,2,0,TEXAS ST,TEXAS ST,4,,59.7,,,,,
98313,Sylvain Yondjouen,ED,0,0,,2025,176,,78.2,65.7,D32,0,0,1,2,4,0,6,0,0,0,GA TECH,GA TECH,12,60,59,,,,,
98326,Mykol Clark,ED,0,0,,2025,208,,60,61.7,D88,0,0,1,0,1,0,0,0,0,0,LA TECH,LA TECH,1,,60,,,,,
98331,Jared Harrison-Hunte,DI,0,0,2025,2025,287,,59.7,63.1,D81,0,0,1,0,1,0,0,0,0,0,SMU,SMU,1,,59.4,,,,,
98333,Darius Alexander,DI,0,0,2025,2025,316,,59.1,63.1,D09,0,0,1,0,2,0,0,0,0,0,TOLEDO,TOLEDO,2,,59,,,,,
98341,DeVonne Harris,ED,0,0,,2025,351,,59.7,62.4,D93,0,0,1,0,2,0,0,0,0,0,WYOMING,WYOMING,2,,59.5,,,,,
98345,Da'Jon Terry,DI,0,0,2025,2025,261,,60.4,64.8,D95,0,0,1,0,4,0,0,0,0,0,OKLAHOMA,OKLAHOMA,4,,60.1,,,,,
98348,Jordan Bertagnole,DI,0,0,,2025,351,,59.3,64.2,D96,0,0,1,0,2,0,0,0,1,0,WYOMING,WYOMING,3,,59.3,,,,,
98350,Duke Olges,TE,0,0,,2025,256,,28.3,64.7,02,0,0,1,0,0,0,4,7,0,0,NWESTERN,NWESTERN,11,,,,,,,
98352,Tristian Vandenberg,K,0,0,,2025,218,75.6,60.6,69.1,S25,0,0,1,5,0,9,0,0,0,0,MEMPHIS,MEMPHIS,14,,,,,,68,
98353,Jayden Perry,LS,0,0,,2025,138,,65.4,63.2,S43,0,0,1,5,0,0,0,4,0,0,CINCINNATI,CINCINNATI,9,61.6,,80,,,,
98391,DeVonte Gordon,T,0,0,,2025,339,,61.7,67.5,62,0,0,1,6,0,0,0,0,0,0,WAKE,WAKE,6,60,,,,,,
98407,Michael Tarquin,T,0,0,2025,2025,261,,60,61.6,70,0,0,1,1,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,1,60,,,,,,
98414,Jeremy Jones,T,0,0,,2025,214,,61.4,66.8,74,0,0,1,5,0,0,0,0,0,0,MARSHALL,MARSHALL,5,60,,,,,,
98430,Thomas Gordon,TE,0,0,2025,2025,256,,60.1,66,87,0,0,1,0,0,0,4,0,0,0,NWESTERN,NWESTERN,4,,,,,,,
98431,Tyler Fromm,TE,0,0,,2025,174,,60.8,60.5,07,0,0,1,4,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,4,60,,,,,,
98439,DeShawn Holt,ED,0,0,,2025,316,,59.7,63,D04,0,0,1,0,2,0,0,0,0,0,TOLEDO,TOLEDO,2,,59.5,,,,,
98442,Shitta Sillah,ED,0,0,,2025,273,,60.1,62.1,D17,0,0,1,0,6,0,0,0,0,0,PURDUE,PURDUE,6,,59.9,,,,,
98443,Seth Coleman,ED,0,0,2025,2025,187,,60.1,63,D09,0,0,1,0,2,0,0,0,0,0,ILLINOIS,ILLINOIS,2,,60,,,,,
98482,Dalton Cooper,T,0,0,2025,2025,262,,60,61.6,71,0,0,1,1,0,0,0,0,0,0,OKLA STATE,OKLA STATE,1,60,,,,,,
98489,Caelan Shepard,T,0,0,,2025,126,,61.5,67.8,77,0,0,1,5,0,0,0,0,0,0,BUFFALO,BUFFALO,5,60,,,,,,
98494,Tyler Stephens,TE,0,0,,2025,229,,69.6,66.9,80,0,0,1,5,0,0,4,4,0,0,MISSOURI,MISSOURI,13,60,,,,,,
98496,Luke Deal,TE,0,0,2025,2025,115,,60.5,65.6,86,0,0,1,4,0,0,5,7,0,0,AUBURN,AUBURN,16,60,,,,,,
98497,Tyler Foster,TE,0,0,,2025,262,,61.3,61.5,86,0,0,1,6,0,0,0,0,0,0,OKLA STATE,OKLA STATE,6,60,,,,,,
98515,Chase Lundt,T,0,0,2025,2025,146,,60.8,62.7,75,0,0,1,4,0,0,0,0,0,0,UCONN,UCONN,4,60,,,,,,
98524,Jack Conley,G,0,0,2025,2025,121,,61,61.8,67,0,0,1,3,0,0,0,0,0,0,BOSTON COL,BOSTON COL,3,60,,,,,,
98528,Victor Stoffel,T,0,0,,2025,130,,43.4,25.8,78,0,1,1,6,0,0,0,0,0,0,CAL,CAL,6,60,,,,,,
98531,Bryce Benhart,T,0,0,,2025,238,,60,64.5,54,0,0,1,1,0,0,0,0,0,0,NEBRASKA,NEBRASKA,1,60,,,,,,
98550,Adrian Medley,G,0,0,,2026,323,,61.5,67.8,76,0,0,1,5,0,0,0,0,0,0,UCF,UCF,5,60,,,,,,
98553,Jarrad Baker,WR,0,0,,2027,323,,60.6,65.3,19,0,0,1,0,0,1,6,0,0,0,UCF,UCF,7,,,,,,,
98556,Jayden Harrison,WR,0,0,,2025,258,,60,61.8,02,0,0,1,0,0,0,3,0,0,0,NOTRE DAME,NOTRE DAME,3,,,,59.4,,,
98574,Nate Clifton,DI,0,0,,2025,326,,59.6,64.1,D99,0,0,1,0,3,0,0,5,0,0,USC,USC,8,,59.1,,,,,
98576,Justin Ball,TE,0,0,,2025,227,,70.9,64.5,84,0,0,1,4,0,0,7,3,0,0,MISS STATE,MISS STATE,14,60,,,,,,
98640,Nick Jackson,LB,0,0,2025,2025,192,,60,63.4,D10,0,0,1,0,9,0,0,0,0,0,IOWA,IOWA,9,,59.8,,,,,
98645,Jaydon Hill,CB,0,0,,2025,312,,60,61.5,D08,0,0,1,0,2,0,0,0,0,0,TEXAS A&M,TEXAS A&M,2,,60,,,,,
98679,Nick Nash,WR,0,0,2025,2025,285,,60,62.2,03,0,0,1,0,0,0,1,0,0,0,S JOSE ST,S JOSE ST,1,,,,61.8,,,
98782,Jesiah Pierre,LB,0,0,,2025,323,,60.4,64.2,D14,0,0,1,0,3,0,0,9,0,0,UCF,UCF,12,,59.9,,,,,
98783,Khris Bogle,ED,0,0,,2025,223,,60,64.4,D02,0,0,1,0,0,0,0,0,2,0,MICH STATE,MICH STATE,2,,,,,,,
98784,Lloyd Summerall,ED,0,0,,2025,197,,60,61.4,D09,0,0,1,0,4,0,0,0,0,0,JAMES MAD,JAMES MAD,4,,60,,,,,
98786,Mason Napper,LS,0,0,,2025,220,,76.9,62.7,S49,0,0,1,8,0,0,0,2,0,1,MIAMI FL,MIAMI FL,10,66.3,,76.5,,,,
98803,Nay'Quan Wright,HB,0,0,2025,2025,327,,74.2,63.2,05,0,0,1,0,0,2,1,0,0,0,USF,USF,3,,,,,,,
98811,Trent Whittemore,WR,0,0,,2025,323,,60.2,64.7,80,0,0,1,0,0,0,0,0,9,0,UCF,UCF,9,,,,,64.4,,
98826,Ja'Markis Weston,ED,0,0,2025,2025,163,,66.2,70.1,D09,0,0,1,0,0,9,4,5,3,0,FLORIDA,FLORIDA,21,,,,,,,
98829,Dylan Lawrence,S,0,0,,2025,296,,60.6,65.7,D06,0,0,1,0,7,5,0,4,1,0,SO MISS,SO MISS,17,,60,,,,,
98838,Shilo Sanders,S,0,0,2025,2025,143,,60,63.3,D21,0,0,1,0,2,0,0,0,0,0,COLORADO,COLORADO,2,,60,,,,,
98842,Warren Burrell,CB,0,0,,2025,176,,60.4,67.9,D04,0,0,1,0,6,0,0,3,1,0,GA TECH,GA TECH,10,,60.1,,,,,
98860,DJ Douglas,S,0,0,,2025,163,,59.2,66.2,D12,0,0,1,0,0,0,0,5,0,0,FLORIDA,FLORIDA,5,,,,,,,
98867,Jalen Catalon,S,1,0,,2026,325,,67.6,65.7,D01,0,0,1,0,3,7,0,0,0,0,UNLV,UNLV,10,,60,,,,,
98870,Malik Chavis,S,0,0,,2025,325,,61,64.1,D04,0,0,1,0,3,7,0,0,0,0,UNLV,UNLV,10,,59.9,,,,,
98883,Dan Jackson,S,0,0,2025,2025,173,,65.2,67.3,D17,0,0,1,0,1,6,0,0,5,0,GEORGIA,GEORGIA,12,,60,,,,,
98891,Chris Shearin,S,0,0,,2025,197,,60.4,65.4,D10,0,0,1,0,4,0,0,0,2,0,JAMES MAD,JAMES MAD,6,,59.8,,,,,
98901,Jalen Geiger,S,0,0,,2025,319,,60.7,65.1,D02,0,0,1,0,2,0,0,0,2,0,TULANE,TULANE,4,,60,,,,,
98903,Maurice Hampton Jr.,S,1,0,,2025,333,,70.2,70.2,D34,0,0,1,0,0,6,0,0,5,1,VANDERBILT,VANDERBILT,11,,,,,,,
98905,LeDarrius Cox,DI,0,0,,2025,321,,60.7,65,D11,0,0,1,0,2,0,0,0,2,0,UAB,UAB,4,,59.5,,,,,
98913,Joe Anderson,DI,0,0,,2025,273,,59.2,63.4,D95,0,0,1,0,6,0,0,0,0,0,PURDUE,PURDUE,6,,59.2,,,,,
98915,Elijah Simmons,DI,0,0,2025,2025,307,,61.6,66.8,D10,0,0,1,6,1,0,0,0,0,0,TENNESSEE,TENNESSEE,7,61.5,59.6,,,,,
98921,Adarious Jones,ED,0,0,,2026,218,,59.8,62,D55,0,0,1,0,1,0,0,0,0,0,MEMPHIS,MEMPHIS,1,,59.6,,,,,
98929,Collin Clay,DI,0,0,,2025,262,,59.4,62.6,D93,0,0,1,0,2,0,0,0,0,0,OKLA STATE,OKLA STATE,2,,59.3,,,,,
98930,Eric Gregory,DI,0,0,2025,2025,111,,59.8,65,D50,0,0,1,0,6,0,0,0,1,0,ARKANSAS,ARKANSAS,7,,59.2,,,,,
98938,Stone Handy,ED,0,0,,2025,136,,59.7,62.7,D07,0,0,1,0,3,0,0,0,0,0,CHARLOTTE,CHARLOTTE,3,,59.5,,,,,
98951,Cavon Butler,DI,0,0,,2025,316,,60,62.7,D52,0,0,1,0,1,0,0,0,0,0,TOLEDO,TOLEDO,1,,59.8,,,,,
98977,Alex Herrera,K,0,0,,2025,289,64.2,60.4,68.3,S40,0,0,1,5,0,7,0,0,0,0,S CAROLINA,S CAROLINA,12,,,,,,68.2,
98988,Tarian Lee Jr.,LB,0,0,,2025,287,,69.3,71.3,D40,0,0,1,0,0,2,3,0,7,0,SMU,SMU,12,,,,,,,
98999,Kevin Harris,ED,0,0,,2025,176,,60,61.8,D11,0,0,1,0,1,0,0,0,0,0,GA TECH,GA TECH,1,,59.7,,,,,
99001,Zach Zimos,LB,0,0,,2025,208,,61,71,D21,0,0,1,0,5,0,0,0,1,0,LA TECH,LA TECH,6,,60,,,,,
99020,Jamie Pettway,LB,0,0,,2025,327,,61.6,70.1,D06,0,0,1,0,1,4,6,5,5,0,USF,USF,21,,60,,,,,
99032,Gabe Pugh,LS,0,0,,2025,208,,59.3,63.6,S50,0,0,1,7,0,0,0,6,0,0,LA TECH,LA TECH,13,49.9,,33.9,,,,
99034,John Oehrlein,LS,0,0,,2025,314,,57.8,63.7,S45,1,0,1,4,0,0,0,5,0,0,TEXAS ST,TEXAS ST,9,60,,81.3,,,,
99039,Patrick Lucas Jr.,DI,0,0,,2025,218,,59.2,69.3,D50,0,0,1,0,3,0,0,0,0,0,MEMPHIS,MEMPHIS,3,,58.7,,,,,
99040,Jaylen Nichols,T,0,0,,2025,218,,61.7,63.5,52,0,0,1,9,0,0,0,0,0,0,MEMPHIS,MEMPHIS,9,60,,,,,,
99047,Jackson Lampley,G,0,0,,2025,307,,61.7,68.5,75,0,0,1,6,0,0,0,0,0,0,TENNESSEE,TENNESSEE,6,60,,,,,,
99049,Dayne Davis,T,0,0,,2025,307,,61.6,67.1,66,0,0,1,6,0,0,0,0,0,0,TENNESSEE,TENNESSEE,6,60,,,,,,
99064,Amari Kight,T,0,0,2025,2025,323,,60.9,61.9,78,0,0,1,5,0,0,0,0,0,0,UCF,UCF,5,60,,,,,,
99071,Justin Osborne,G,0,0,2025,2025,287,,61.4,60.6,51,0,0,1,7,0,0,0,0,0,0,SMU,SMU,7,60,,,,,,
99073,Kamaar Bell,G,0,0,,2025,289,,61.7,66.8,52,0,0,1,5,0,0,0,0,0,0,S CAROLINA,S CAROLINA,5,60.3,,,,,,
99082,Xavier Truss,T,0,0,2025,2025,173,,61.4,64.7,73,0,0,1,6,0,0,0,0,0,0,GEORGIA,GEORGIA,6,60,,,,,,
