playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesKickReturn,gradesPuntReturn,gradesPunter,gradesLongSnap,gradesKickoffKicker,gradesFgepKicker
122908,Caleb Offord,CB,0,0,2026,2026,200,59.9,76.2,67.6,D02,0,0,1,0,3,0,0,4,0,1,KENNESAW,KENNESAW,7,,,,,,,
122916,Nate Anderson,G,0,0,,2026,287,,61.1,62.2,69,0,0,1,5,0,0,0,2,0,0,SMU,SMU,7,60,,,,,,
122917,Noah Arinze,ED,0,0,,2026,141,60.1,60.3,63.4,D42,0,0,1,0,5,0,0,0,0,0,COAST CAR,COAST CAR,5,,,,,,,
122924,Joshua Eaton,CB,0,0,,2026,223,60,60,63.5,D07,0,0,1,0,1,0,0,0,0,0,MICH STATE,MICH STATE,1,,,,,,,
122926,DJ Graham II,CB,0,0,,2026,198,60,46.7,68.7,D07,0,0,1,0,1,2,0,0,5,0,KANSAS,KANSAS,8,,,,,,,
122928,Justin Harrington,S,0,0,,2026,343,59.5,50.6,70.7,D08,1,0,1,0,3,3,0,0,5,1,W VIRGINIA,W VIRGINIA,11,,,,,,,
122949,Shane Whitter,LB,0,0,,2026,251,60,60.4,64.8,D07,0,0,1,0,6,0,2,0,0,0,N TEXAS,N TEXAS,8,,,,,,,
122956,Cade Bennett,G,0,0,,2027,305,,62,67.2,60,0,0,1,6,0,0,0,0,0,0,TCU,TCU,6,61.5,,,,,,
123012,Bangally Kamara,LB,0,0,2026,2026,198,59.8,60.4,63.5,D01,0,0,1,0,2,0,0,0,1,0,KANSAS,KANSAS,3,,,,,,,
123015,Buddy Mack III,CB,0,0,,2026,289,,65.2,70.4,D11,0,0,1,0,0,5,7,5,2,0,S CAROLINA,S CAROLINA,19,,,,,,,
123045,Leon Lowery Jr.,ED,0,0,,2026,187,60.1,60.4,65.9,D09,0,0,1,0,2,0,0,0,2,0,ILLINOIS,ILLINOIS,4,,,,,,,
123055,Stefon Thompson,LB,0,0,,2026,167,,59.7,64.6,D07,0,0,1,0,0,0,3,0,0,0,FLORIDA ST,FLORIDA ST,3,,,,,,,
123066,Bud Clark,S,0,0,2026,2026,305,60,60.1,62.3,D21,0,0,1,0,5,0,0,0,0,0,TCU,TCU,5,,,,,,,
123069,Chase Curtis,TE,0,0,2026,2026,305,,61.3,67.2,81,0,0,1,3,0,0,5,3,0,0,TCU,TCU,11,60,,,,,,
123113,Prince Dorbah,ED,0,0,,2026,110,60,60,61.7,D32,0,0,1,0,1,0,0,0,0,0,ARIZONA ST,ARIZONA ST,1,,,,,,,
123116,Sawyer Goram-Welch,DI,0,0,,2026,141,58.9,59.9,66.4,D99,0,0,1,4,5,0,0,0,0,0,COAST CAR,COAST CAR,9,60,,,,,,
123138,Nathaneal Floyd,WR,0,0,,2026,239,,43.5,66.3,00,1,0,1,0,0,3,0,0,0,0,NEVADA,NEVADA,3,,,,,,,
123146,Trent Low,LB,0,0,,2026,315,,60.9,67.4,D34,0,0,1,0,0,7,2,6,0,0,TEXAS TECH,TEXAS TECH,15,,,,,,,
123149,Larry Moore III,T,0,0,,2026,251,,61.4,62.1,74,0,0,1,7,0,0,0,0,0,0,N TEXAS,N TEXAS,7,60,,,,,,
123156,Bryce Ramirez,LB,0,0,,2026,315,,61.2,67.8,D03,0,0,1,0,0,7,0,6,0,0,TEXAS TECH,TEXAS TECH,13,,,,,,,
123265,Dillon Wade,G,0,0,2026,2026,115,,61.2,67.5,52,0,0,1,4,0,0,0,0,0,0,AUBURN,AUBURN,4,60,,,,,,
123276,Sincere Brown,WR,0,0,2026,2026,143,,60,63.7,09,0,0,1,0,0,0,1,0,0,0,COLORADO,COLORADO,1,,,,,,,
123285,Mac Harris,LB,0,0,,2026,327,60,60,61.7,D24,0,0,1,0,1,0,0,0,0,0,USF,USF,1,,,,,,,
123286,Ben Knox,CB,0,0,,2026,327,,61.7,68.5,D01,0,0,1,0,0,9,0,1,5,0,USF,USF,15,,,,,,,
123308,Dan Dishman,TE,0,0,,2026,331,,60,63.9,05,0,0,1,0,0,0,4,0,0,0,UTSA,UTSA,4,,,,,,,
123327,Jaren Randle,WR,0,0,,2026,331,,60.4,67.1,11,0,0,1,0,0,0,3,0,0,0,UTSA,UTSA,3,,,,,,,
123341,Justin Beadles,ED,0,0,,2027,210,59.8,60.1,63.1,D19,0,0,1,0,1,0,0,2,0,0,LOUISVILLE,LOUISVILLE,3,,,,,,,
123343,Alec Bryant,ED,0,0,,2026,187,60.2,60.6,65.7,D03,0,0,1,0,7,0,0,0,0,0,ILLINOIS,ILLINOIS,7,,,,,,,
123351,Jalen Hampton,HB,0,0,,2026,346,,56.8,64.9,23,0,0,1,0,0,0,4,0,0,0,W KENTUCKY,W KENTUCKY,4,,,,,,,
123356,Kyle Lowe,K,0,0,,2026,337,,60,68.6,S38,0,0,1,1,0,6,0,0,0,0,VA TECH,VA TECH,7,,,,,,71.7,60
123404,Zach Vaughan,T,0,0,,2026,347,,60,60.9,73,0,0,1,1,0,0,0,0,0,0,W MICHIGAN,W MICHIGAN,1,60,,,,,,
123427,Akheem Mesidor,ED,0,0,2026,2026,220,60,61.4,65.5,D03,0,0,1,0,1,0,0,0,3,0,MIAMI FL,MIAMI FL,4,,,,,,,
123432,Reese Smith,WR,0,0,,2026,206,,60,62.8,06,0,0,1,0,0,0,0,0,2,0,LIBERTY,LIBERTY,2,,,61.9,,,,
123449,JaQues Evans,ED,0,0,,2026,144,,60.2,68.8,D09,0,0,1,0,0,0,0,5,0,0,COLO STATE,COLO STATE,5,,,,,,,
123454,Aaron Key,LB,0,0,,2026,146,59.5,61.1,64.5,D05,0,0,1,0,2,5,0,0,0,0,UCONN,UCONN,7,,,,,,,
123461,Wes Pahl,P,0,0,2026,2026,262,,60.8,68.2,S90,0,1,1,2,0,2,0,5,0,0,OKLA STATE,OKLA STATE,9,60,,,68.9,,65.8,
123466,Kendrick Simpkins,S,0,0,,2026,118,60,59.7,63.9,D16,0,0,1,0,2,0,0,2,0,0,BAYLOR,BAYLOR,4,,,,,,,
123467,Dakota Thomas,WR,0,0,,2026,239,,60.3,64.9,05,0,0,1,0,0,0,6,0,0,0,NEVADA,NEVADA,6,,,,,,,
123492,Daniel Sparks,P,0,0,,2027,335,,60.8,60.7,S38,0,0,1,9,0,0,0,0,0,0,VIRGINIA,VIRGINIA,9,60.3,,,,,,
123549,Jason Scott,S,0,0,,2026,151,60.1,60,63.6,D17,0,0,1,0,2,0,0,1,0,0,DELAWARE,DELAWARE,3,,,,,,,
123558,Jake Burns,G,0,0,,2026,122,,61.1,65.7,65,0,0,1,3,0,0,0,0,0,0,BOWL GREEN,BOWL GREEN,3,60,,,,,,
123572,De'Arre McDonald,CB,0,0,,2026,224,60,66.8,70.5,D02,0,0,1,0,1,0,7,4,4,1,MIDDLE TN,MIDDLE TN,16,,,,,,,
123574,Sterling Miles,ED,0,0,,2027,160,59.3,59.6,61.6,D56,0,0,1,0,1,0,0,0,0,0,E MICHIGAN,E MICHIGAN,1,,,,,,,
123583,Jadon Thompson,WR,0,0,,2026,218,,59.9,66.1,00,0,0,1,0,0,0,6,0,1,0,MEMPHIS,MEMPHIS,7,,,60,,,,
123586,Justin Wodtly,ED,0,0,,2026,110,59.9,60,61.1,D95,0,0,1,0,1,0,0,0,0,0,ARIZONA ST,ARIZONA ST,1,,,,,,,
123612,Morgan Suarez,K,0,0,,2027,197,,60,63.5,S05,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,,,,,,,66.5
123675,Ugonna Nnanna,G,0,0,,2026,251,,62.1,62.3,71,0,0,1,7,0,0,0,0,0,0,N TEXAS,N TEXAS,7,63.1,,,,,,
123682,Trevonte Sylvester,T,0,0,2026,2026,210,,61.9,66.5,70,0,0,1,8,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,8,60,,,,,,
123732,Pat Barnett,G,0,0,,2028,323,,61.9,68.7,50,0,0,1,7,0,0,0,0,0,0,UCF,UCF,7,61.2,,,,,,
123738,Josh Celiscar,DI,0,0,,2026,327,59.6,59.8,62.4,D63,0,0,1,0,1,0,0,0,0,0,USF,USF,1,,,,,,,
123745,Jaiden Francois,CB,2,0,,2026,154,60.1,70.3,69.6,D02,0,0,1,0,3,6,0,4,0,0,DUKE,DUKE,13,,,,,,,
123751,Mike Lofton,C,0,0,,2026,327,,62.4,69.8,65,0,0,1,10,0,0,0,0,0,0,USF,USF,10,63.5,,,,,,
123761,Paul Rubelt,T,0,0,2026,2026,323,59.6,61.5,67.2,69,0,0,1,7,1,0,0,0,0,0,UCF,UCF,8,60,,,,,,
123766,Olasunkonmi Agunloye,DI,0,0,,2026,166,59.3,59.5,62.9,D19,0,0,1,0,2,0,0,0,0,0,FIU,FIU,2,,,,,,,
123770,Jahmeer Carter,DI,0,0,2026,2026,335,59.7,62.4,67.9,D90,0,0,1,9,2,0,0,2,1,0,VIRGINIA,VIRGINIA,14,64.2,,,,,,
123779,Dave Herard,S,0,0,,2027,346,60,61.5,68.4,D17,0,0,1,0,1,6,0,4,3,0,W KENTUCKY,W KENTUCKY,14,,,,,,,
123843,Teagan Wilk,S,0,0,,2026,156,60,60,61.2,D03,0,0,1,0,1,0,0,0,0,0,E CAROLINA,E CAROLINA,1,,,,,,,
123852,Mason Cook,T,0,0,,2026,175,,34,65.4,68,0,0,1,2,0,0,0,0,0,0,GA STATE,GA STATE,2,60,,,,,,
123866,Collin Westfelt,LS,0,0,,2026,196,,62.8,62.6,S36,0,0,1,0,0,0,0,2,0,0,JVILLE ST,JVILLE ST,2,,,,,78.5,,
123874,CJ Daniels,WR,0,0,2026,2026,220,,60,67.5,07,0,0,1,0,0,0,0,0,1,0,MIAMI FL,MIAMI FL,1,,,,,,,
123886,Chase Mitchell,G,0,0,,2026,333,,61.9,62.2,50,0,0,1,6,0,0,0,0,0,0,VANDERBILT,VANDERBILT,6,62,,,,,,
123915,Damieon George Jr.,G,0,0,,2026,163,,60,61,70,0,0,1,1,0,0,0,0,0,0,FLORIDA,FLORIDA,1,60,,,,,,
123919,Sam Johnson,P,0,0,,2026,326,,60.7,62.4,S80,0,0,1,7,0,0,0,1,0,0,USC,USC,8,60,,,60,,,
123931,Jahquez Robinson,S,0,0,2026,2026,115,60,63.4,69.2,D05,0,0,1,0,3,2,0,0,5,0,AUBURN,AUBURN,10,,,,,,,
123962,Myles Slusher,S,0,0,,2026,273,59.9,60,61.7,D09,0,0,1,0,6,0,0,0,0,0,PURDUE,PURDUE,6,,,,,,,
123985,Brandon Frazier,TE,0,0,2026,2026,115,,55.7,63.9,87,0,0,1,4,0,0,6,0,0,0,AUBURN,AUBURN,10,60,,,,,,
123988,Romello Height,ED,0,0,2026,2026,315,,60,63.5,D09,0,0,1,0,0,0,0,0,1,0,TEXAS TECH,TEXAS TECH,1,,,,,,,
123990,Reed Hughes,LS,0,0,,2026,115,,35.1,63.7,S44,0,0,1,4,0,0,0,6,0,0,AUBURN,AUBURN,10,60,,,,0,,
123992,Tate Johnson,TE,0,0,,2026,115,,60.4,62.2,42,0,0,1,0,0,0,0,6,0,0,AUBURN,AUBURN,6,,,,,,,
124007,Zykeivous Walker,DI,0,0,,2026,115,,60.3,64,D91,0,0,1,0,0,0,0,6,0,0,AUBURN,AUBURN,6,,,,,,,
124008,Jeremiah Wright,G,0,0,2026,2026,115,,61.4,62,77,0,0,1,4,0,0,0,0,0,0,AUBURN,AUBURN,4,60,,,,,,
124018,Jehlen Cannady,S,0,0,,2026,320,,63,68.6,D02,0,0,1,0,0,6,4,0,5,0,TULSA,TULSA,15,,,,,,,
124029,Chad Lindberg,C,0,0,2026,2026,245,,60,60.6,69,0,0,1,1,0,0,0,0,0,0,N CAROLINA,N CAROLINA,1,60,,,,,,
124041,Patrick Taylor,CB,0,0,,2026,196,,62.8,67.6,D09,0,0,1,0,0,0,3,0,5,0,JVILLE ST,JVILLE ST,8,,,,,,,
124098,Xavier Hill,G,0,0,2026,2026,143,,49.8,67.2,71,0,0,1,6,0,0,0,0,0,0,COLORADO,COLORADO,6,50.6,,,,,,
124115,Eric Taylor,DI,0,0,,2026,141,60,60.3,64.2,D93,0,0,1,0,5,0,0,0,0,0,COAST CAR,COAST CAR,5,,,,,,,
124129,Kentrel Bullock,HB,0,0,2026,2026,288,,59.8,66.3,03,0,0,1,0,0,0,7,0,0,0,S ALABAMA,S ALABAMA,7,,,,,,,
124231,Bradley Dunn,HB,0,0,,2026,289,,60.2,67,32,0,0,1,0,0,0,7,0,0,0,S CAROLINA,S CAROLINA,7,,,,,,,
124239,Dominick Hill,S,0,0,,2026,296,,70.9,71.2,D02,0,0,1,0,0,0,6,1,5,0,SO MISS,SO MISS,12,,,,,,,
124248,Payton Mangrum,WR,0,0,,2026,156,,33.4,67,19,0,0,1,0,0,0,0,4,0,0,E CAROLINA,E CAROLINA,4,,,,,,,
124277,Martavius French,LB,0,0,,2026,143,59.3,59.9,62.7,D37,0,0,1,0,3,0,0,0,1,0,COLORADO,COLORADO,4,,,,,,,
124304,William Wright,CB,0,0,2026,2026,307,,60.6,67.3,D00,0,0,1,0,0,0,0,1,4,0,TENNESSEE,TENNESSEE,5,,,,,,,
124332,Josh Moten,CB,0,0,,2026,296,60,61.3,67.3,D01,0,0,1,0,5,2,0,0,3,0,SO MISS,SO MISS,10,,,,,,,
124342,Dallas Walker IV,DI,0,0,,2028,115,,60,64.1,D35,0,0,1,0,0,0,0,0,0,0,AUBURN,AUBURN,0,,,,,,,
124353,Logan Kyle,TE,0,0,,2026,197,,74.6,66,18,0,0,1,0,0,0,4,0,0,0,JAMES MAD,JAMES MAD,4,,,,,,,
124385,Jalen Lee,DI,0,0,,2026,325,59.8,60.9,65.9,D92,0,0,1,0,1,0,0,0,2,0,UNLV,UNLV,3,,,,,,,
124387,Mordecai McDaniel,S,0,0,,2026,262,,65.9,66.8,D32,0,0,1,0,0,4,0,0,4,0,OKLA STATE,OKLA STATE,8,,,,,,,
124394,Jahari Rogers,CB,0,0,,2026,144,59.9,54.1,68.4,D04,0,0,1,0,1,0,0,6,0,0,COLO STATE,COLO STATE,7,,,,,,,
124649,Braden Bartosh,G,0,0,,2026,114,,61.9,62.2,50,0,0,1,6,0,0,0,0,0,0,ARMY,ARMY,6,62,,,,,,
124654,James Williams,ED,0,0,,2027,167,,60,63.5,D10,0,0,1,0,0,0,0,0,1,0,FLORIDA ST,FLORIDA ST,1,,,,,,,
124782,Jack Tchienchou,S,0,0,,2028,319,59.9,59.6,65,D01,0,0,1,0,7,0,0,4,0,0,TULANE,TULANE,11,,,,,,,
124924,Juandarion Silas,LB,0,0,,2027,200,,63.5,69.5,D16,0,0,1,0,0,5,0,4,8,0,KENNESAW,KENNESAW,17,,,,,,,
124972,Logan Muckey,WR,0,0,,2026,229,,61.9,70.2,82,0,0,1,0,0,0,5,0,2,0,MISSOURI,MISSOURI,7,,,,,,,
125137,Kendrick Bell,WR,0,0,,2028,222,,60,64.9,10,0,0,1,0,0,0,1,0,0,0,MICHIGAN,MICHIGAN,1,,59.9,,,,,
125264,Micah Davis,WR,0,0,,2026,296,,66.2,69.1,06,0,0,1,0,0,0,6,6,5,1,SO MISS,SO MISS,17,,57.4,,,,,
125273,Michael Mack II,CB,0,0,,2026,259,59.8,61,66.8,D09,0,0,1,0,5,5,0,0,1,0,OHIO,OHIO,11,,,,,,,
125313,Cole Wisniewski,S,0,0,2026,2026,315,59.9,60.3,64.8,D05,0,0,1,0,3,0,0,0,1,0,TEXAS TECH,TEXAS TECH,4,,,,,,,
125333,Muheem McCargo,S,0,0,,2026,117,60,60.4,62.9,D16,0,0,1,0,3,1,0,0,0,0,BALL ST,BALL ST,4,,,,,,,
125365,Jacob Jenkins,TE,0,0,,2026,206,,60.4,62.2,84,0,0,1,0,0,0,0,5,0,0,LIBERTY,LIBERTY,5,,,,,,,
125373,Will O'Steen,G,0,0,,2026,245,,60,63.7,73,0,0,1,1,0,0,0,0,0,0,N CAROLINA,N CAROLINA,1,60,,,,,,
126465,Langston Patterson,LB,0,0,2026,2026,333,60,60,60.7,D10,0,0,1,0,1,0,0,0,0,0,VANDERBILT,VANDERBILT,1,,,,,,,
126548,Michael Teason Jr.,LB,0,0,,2028,305,,62,66.4,D27,0,0,1,0,0,4,0,0,4,0,TCU,TCU,8,,,,,,,
126597,Justin Weaver,CB,0,0,,2026,114,60,60.1,64.5,D05,0,0,1,0,2,0,0,0,0,0,ARMY,ARMY,2,,,,,,,
126620,Donovan Rieman,ED,0,0,,2027,208,59.1,59.2,63.8,D98,0,0,1,0,3,0,0,0,0,0,LA TECH,LA TECH,3,,,,,,,
126666,Joe Crocker,G,0,0,,2028,118,,61.4,66.3,78,0,0,1,4,0,0,0,0,0,0,BAYLOR,BAYLOR,4,60,,,,,,
127145,Jay Fair,WR,0,0,,2026,326,,59.9,65.7,09,0,0,1,0,0,0,5,0,0,0,USC,USC,5,,,,,,,
127249,Avyonne Jones,S,0,0,,2027,141,,72.6,66.9,D09,0,0,1,0,0,5,0,6,1,1,COAST CAR,COAST CAR,12,,,,,,,
127298,Brady Boyd,WR,0,0,2026,2026,329,,62.1,67.6,05,0,0,1,0,0,0,0,0,4,0,UTAH ST,UTAH ST,4,,,,,,,
127337,Pete Schuh,S,0,0,,2027,214,,62.4,67.3,D32,0,0,1,0,0,7,0,0,4,0,MARSHALL,MARSHALL,11,,,,,,,
127510,Ejike Adele,ED,0,0,,2026,275,60,60.5,64.7,D02,0,0,1,0,4,0,0,6,0,0,RICE,RICE,10,,,,,,,
127516,Alex Bacchetta,P,0,0,,2027,275,,61,66.7,S91,0,0,1,5,0,0,0,6,0,0,RICE,RICE,11,60,,,60.6,,,
127630,Grayson Tempest,WR,0,0,,2028,320,,63,69.4,19,0,0,1,0,0,0,0,0,5,0,TULSA,TULSA,5,,,,,,,
127648,Devin Robinson,CB,0,0,,2028,320,60,60,62,D16,0,0,1,0,2,0,0,0,0,0,TULSA,TULSA,2,,,,,,,
127950,Elijah Fisher,C,0,0,,2026,209,,61.6,62.1,58,0,0,1,5,0,0,0,0,0,0,LA MONROE,LA MONROE,5,60.8,,,,,,
128013,JK Johnson,CB,0,0,,2027,262,59.7,62.1,67.1,D01,0,0,1,0,3,0,0,0,4,0,OKLA STATE,OKLA STATE,7,,,,,,,
128036,Christian Gray,CB,0,0,,2028,258,60,60.6,66.4,D06,0,0,1,0,6,0,0,0,0,0,NOTRE DAME,NOTRE DAME,6,,,,,,,
128090,Nahji Logan,LB,0,0,,2026,239,,60.2,66,D07,0,0,1,0,0,2,6,0,0,0,NEVADA,NEVADA,8,,,,,,,
128119,Latrell Caples,WR,0,0,,2026,120,,60.4,66.8,03,0,0,1,0,0,0,1,0,1,0,BOISE ST,BOISE ST,2,,,,,,,
128133,Kyle Juergens,G,0,0,,2026,146,,61.4,67.3,58,0,0,1,5,0,0,0,0,0,0,UCONN,UCONN,5,60,,,,,,
128166,Owen Snively,G,0,0,,2027,160,,62.1,67.9,50,0,0,1,7,0,0,0,1,0,0,E MICHIGAN,E MICHIGAN,8,62.5,,,,,,
128170,Chase Wilson,LB,0,0,2026,2026,343,59.4,59.5,62.7,D30,0,0,1,0,5,0,0,0,0,0,W VIRGINIA,W VIRGINIA,5,,,,,,,
128172,Jordan Brown,WR,0,0,,2026,169,,60,61.2,81,0,0,1,0,0,0,1,0,0,0,FRESNO ST,FRESNO ST,1,,,,,,,
128188,Julian Polendo,G,0,0,,2026,169,,61.4,64.5,74,0,0,1,6,0,0,0,0,0,0,FRESNO ST,FRESNO ST,6,60,,,,,,
128189,Malik Sherrod,HB,0,0,,2026,120,,60.2,63,08,0,0,1,0,0,0,7,0,2,0,BOISE ST,BOISE ST,9,,57.7,61.7,,,,
128199,Kilohana Haasenritter,HB,0,0,,2026,264,,60,62.3,D25,0,0,1,0,0,1,0,0,0,0,OREGON,OREGON,1,,,,,,,
128287,Connor Witthoft,TE,0,0,,2026,151,,59.7,64.6,41,0,0,1,0,0,0,3,0,0,0,DELAWARE,DELAWARE,3,,,,,,,
128362,Alani Makihele,G,0,0,,2026,325,,62.1,67.7,73,0,0,1,7,0,0,0,0,0,0,UNLV,UNLV,7,62.3,,,,,,
128363,Marcus Miller,C,0,0,,2026,224,,60.9,65.2,73,0,0,1,4,0,0,0,0,0,0,MIDDLE TN,MIDDLE TN,4,60,,,,,,
128364,Waisale Muavesi,DI,0,0,,2026,325,59.6,60.4,65.4,D44,0,0,1,0,5,0,0,0,1,0,UNLV,UNLV,6,,,,,,,
128383,Mata Hola,ED,0,0,,2026,285,59.6,59.8,63.4,D94,0,0,1,0,2,0,0,0,0,0,S JOSE ST,S JOSE ST,2,,,,,,,
128399,Josh Sterzer,TE,0,0,,2026,329,,61.3,64.4,83,0,0,1,6,0,0,2,2,0,0,UTAH ST,UTAH ST,10,60,,,,,,
128402,Crew Wakley,S,0,0,,2026,273,60,60,61.8,D07,0,0,1,0,3,0,0,0,0,0,PURDUE,PURDUE,3,,,,,,,
128416,Sabastian Harsh,ED,0,0,2026,2026,248,60,60.1,63.1,D54,0,0,1,0,3,0,0,0,0,0,NC STATE,NC STATE,3,,,,,,,
128432,Braden Siders,ED,0,0,,2026,343,60.1,72,68.2,D10,0,0,1,0,3,0,0,7,6,1,W VIRGINIA,W VIRGINIA,16,,,,,,,
128436,Mana Taimani,DI,0,0,,2026,143,,61.2,63.1,57,0,0,1,6,0,0,0,0,0,0,COLORADO,COLORADO,6,60,,,,,,
128657,Chris Bruce,S,0,0,,2028,275,,60,65.2,D43,0,0,1,0,0,0,0,0,2,0,RICE,RICE,2,,,,,,,
128760,Jon Ashford,G,0,0,,2029,101,,61.7,66.8,72,0,0,1,5,0,0,0,0,0,0,AIR FORCE,AIR FORCE,5,60.3,,,,,,
128789,Michael Boudoin III,LB,0,0,,2026,314,,62.9,69.4,D03,0,0,1,0,0,6,2,3,5,0,TEXAS ST,TEXAS ST,16,,,,,,,
128793,Zach Ortwerth,TE,0,0,,2028,192,,61.5,61.6,48,0,0,1,7,0,0,0,0,0,0,IOWA,IOWA,7,60,,,,,,
128916,Taylor Spierto,WR,0,0,,2026,163,,60.7,65.2,30,0,0,1,0,0,0,6,0,1,0,FLORIDA,FLORIDA,7,,,,,,,
129116,Andrew McIlquham,LS,0,0,,2026,325,,58,62.7,S36,0,0,1,7,0,0,0,2,0,0,UNLV,UNLV,9,57.4,,,,44.1,,
129186,Arion Carter,LB,0,0,,2028,307,60,60,62.9,D07,0,0,1,0,1,0,0,0,0,0,TENNESSEE,TENNESSEE,1,,,,,,,
129334,Mose Phillips III,S,0,0,,2028,229,,60,62,D03,0,0,1,0,0,0,0,0,2,0,MISSOURI,MISSOURI,2,,,,,,,
129403,Jordan Walker,S,0,0,,2026,343,,62.5,66.4,D04,0,0,1,0,0,0,0,0,5,0,W VIRGINIA,W VIRGINIA,5,,,,,,,
129407,Josh Beetham,TE,0,0,,2026,176,,61.2,64.2,17,0,0,1,7,0,0,5,2,0,0,GA TECH,GA TECH,14,60,,,,,,
129434,Kahlil Benson,T,0,0,2026,2026,190,,62.5,68.1,67,0,0,1,9,0,0,0,0,0,0,INDIANA,INDIANA,9,64.2,,,,,,
129439,Chris Freeman,K,0,0,2026,2026,146,,60.3,67.9,S28,0,0,1,5,0,6,0,0,0,0,UCONN,UCONN,11,,,,,,62.1,65.7
129465,Brenden Deasfernandes,CB,0,0,,2027,134,60,60,64.9,D03,0,0,1,0,1,0,0,0,1,0,C MICHIGAN,C MICHIGAN,2,,,,,,,
129471,Ethan Hurkett,ED,0,0,2026,2026,192,90.8,92.6,64,D49,0,0,1,0,6,0,0,0,0,0,IOWA,IOWA,6,,,,,,,
129514,Tank Green,T,0,0,,2026,146,,61.5,67.8,50,0,0,1,5,0,0,0,0,0,0,UCONN,UCONN,5,60,,,,,,
129518,Isaiah Jacobs,HB,0,0,,2026,321,,59.8,66.8,03,0,0,1,0,0,0,9,0,0,0,UAB,UAB,9,,,,,,,
129521,Devyn King,CB,0,0,,2026,180,,60.2,66.5,D24,0,0,1,0,0,0,6,0,2,0,HAWAII,HAWAII,8,,,,,,,
129575,Eamonn Dennis,WR,0,0,,2026,259,,60.8,66.1,10,0,0,1,0,0,9,6,1,0,0,OHIO,OHIO,16,,63,,,,,
129581,Matthew Hibner,TE,0,0,2026,2026,287,,60.7,64.5,88,0,0,1,5,0,0,0,4,0,0,SMU,SMU,9,60,,,,,,
129599,Greg Tarr,LS,0,0,,2026,222,,65.5,63.2,S45,0,0,1,6,0,0,0,4,0,0,MICHIGAN,MICHIGAN,10,63.4,,,,79.8,,
129602,Dan Villari,TE,0,0,2026,2026,304,,59.9,62.7,89,0,0,1,6,0,0,0,1,0,0,SYRACUSE,SYRACUSE,7,60,,,,,,
129607,Sebastian Brown,WR,0,0,,2026,201,,60.7,65.9,85,0,0,1,0,0,2,10,0,0,0,KENT STATE,KENT STATE,12,,,,,,,
129611,Avery Dunn,ED,0,0,,2028,316,59.7,60,61.8,D97,0,0,1,0,1,0,0,0,0,0,TOLEDO,TOLEDO,1,,,,,,,
129613,Sam Edwards,LB,0,0,,2026,223,,49,66.4,D35,1,0,1,0,0,0,8,4,0,0,MICH STATE,MICH STATE,12,,,,,,,
129621,Devin Hightower,LB,0,0,,2027,321,60.1,59.8,67.1,D00,0,0,1,0,3,1,0,5,0,0,UAB,UAB,9,,,,,,,
129632,Jasiyah Robinson,ED,0,0,,2027,156,,60,63.5,D08,0,0,1,0,0,0,0,0,1,0,E CAROLINA,E CAROLINA,1,,,,,,,
129634,Jordon Simmons,HB,0,0,,2026,175,,59.8,67.2,09,0,0,1,0,0,0,11,0,0,0,GA STATE,GA STATE,11,,60,,,,,
129635,Darius Snow,LB,1,0,,2027,223,59.9,56.5,67.5,D23,0,0,1,0,2,6,0,4,1,0,MICH STATE,MICH STATE,13,,,,,,,
129675,Marquis Black,DI,0,0,,2026,146,59.6,59.8,62,D96,0,0,1,0,1,0,0,0,0,0,UCONN,UCONN,1,,,,,,,
129679,Jimari Butler,ED,0,0,,2026,211,60,60,61.7,D12,0,0,1,0,1,0,0,0,0,0,LSU,LSU,1,,,,,,,
129707,Will Nixon,HB,0,0,,2026,304,,60,63.3,24,0,0,1,0,0,0,0,1,0,0,SYRACUSE,SYRACUSE,1,,,,,,,
129726,Jaheem Joseph,S,0,0,,2026,325,60,60.8,62.2,D03,0,0,1,0,5,0,0,0,2,0,UNLV,UNLV,7,,,,,,,
129739,Nigel Williams,LB,0,0,,2026,210,60,62.7,65.6,D33,0,0,1,0,1,9,0,0,1,0,LOUISVILLE,LOUISVILLE,11,,,,,,,
129748,Darrion Henry-Young,ED,0,0,,2027,141,,61.3,63.2,D15,0,0,1,6,0,0,0,6,0,0,COAST CAR,COAST CAR,12,60,,,,,,
129753,Mitchell Melton,ED,0,0,2026,2026,335,60,60,64.4,D17,0,0,1,0,1,0,0,0,1,0,VIRGINIA,VIRGINIA,2,,,,,,,
129791,Malick Meiga,WR,0,0,2026,2026,141,,64.8,68.4,03,0,0,1,0,0,0,0,6,2,1,COAST CAR,COAST CAR,8,,,,,,,
129833,Antonio Stevens,S,0,0,,2026,200,,60.9,63.9,D03,0,0,1,0,0,5,0,0,0,0,KENNESAW,KENNESAW,5,,,,,,,
129839,Andrew Awe,LB,0,0,,2026,275,60,39.6,68,D00,2,0,1,0,4,0,0,6,3,0,RICE,RICE,13,,,,,,,
